,Biomass,Fossil Gas,Fossil Hard coal,Fossil Oil,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Other,Other renewable,Solar,Waste,Wind Onshore,flow_es_fr,flow_fr_es,flow_es_pt,flow_pt_es,day_ahead_price
2024-03-15 00:00:00+00:00,427.1666666666667,4391.5,268.9166666666667,65.20833333333333,1312.2083333333333,967.0416666666666,1542.5,5572.083333333333,3635.2916666666665,25.958333333333332,90.54166666666667,5348.583333333333,179.08333333333334,4982.5,358.31666666666666,401.77416666666664,588.0733333333334,967.6008333333334,38.15791666666667
2024-03-16 00:00:00+00:00,450.5416666666667,4139.958333333333,248.70833333333334,45.416666666666664,1256.4583333333333,1262.4583333333333,1540.7083333333333,5054.583333333333,3633.375,42.625,85.04166666666667,5803.166666666667,188.16666666666666,3987.25,1908.1291666666666,2.642916666666667,583.8066666666666,1531.2816666666668,31.18958333333333
2024-03-17 00:00:00+00:00,436.625,4333.791666666667,244.08333333333334,45.708333333333336,1203.1666666666667,1636.4166666666667,1534.3333333333333,4951.625,4303.583333333333,8.833333333333334,78.20833333333333,5432.416666666667,177.83333333333334,3368.5833333333335,2086.06875,78.90249999999999,784.8858333333333,790.9295833333332,29.264166666666664
2024-03-18 00:00:00+00:00,440.125,5801.125,277.75,77.54166666666667,1436.9166666666667,808.2083333333334,1610.25,5556.041666666667,4627.5,11.833333333333334,86.45833333333333,4292.333333333333,163.16666666666666,1475.2916666666667,1334.425,471.27708333333334,25.076666666666668,1333.6154166666668,61.54458333333333
2024-03-19 00:00:00+00:00,431.625,5815.0,280.9166666666667,70.54166666666667,1590.8333333333333,963.4583333333334,1660.2083333333333,5736.583333333333,4612.833333333333,10.041666666666666,91.375,5188.541666666667,173.41666666666666,1858.875,1356.2549999999999,92.55125,770.4433333333333,610.2341666666667,65.04041666666667
2024-03-20 00:00:00+00:00,393.4583333333333,4661.625,320.875,52.0,1337.9583333333333,833.125,1581.7916666666667,5306.833333333333,4604.5,9.083333333333334,94.58333333333333,4354.708333333333,193.625,5286.125,1655.10375,21.078750000000003,480.47499999999997,653.0716666666666,55.48583333333334
2024-03-21 00:00:00+00:00,366.0,3893.2916666666665,317.5,43.75,987.4166666666666,1145.5833333333333,1494.1666666666667,4944.875,4596.75,8.458333333333334,94.0,4129.083333333333,192.29166666666666,7557.333333333333,2109.435,0.0,479.4745833333333,1361.3229166666667,35.487500000000004
2024-03-22 00:00:00+00:00,419.4583333333333,3803.7916666666665,313.5416666666667,42.083333333333336,1109.4583333333333,865.4166666666666,1475.2916666666667,5216.916666666667,4589.833333333333,8.083333333333334,93.5,4571.666666666667,185.08333333333334,5627.166666666667,1542.04375,0.0,106.34000000000002,1691.0141666666666,21.495833333333334
2024-03-23 00:00:00+00:00,418.9166666666667,2588.75,258.5416666666667,31.458333333333332,511.2083333333333,1914.25,1370.625,3870.5,4582.625,8.375,73.83333333333333,3534.625,200.0,9761.416666666666,2131.38375,82.02499999999999,489.93375,524.6925,1.87875
2024-03-24 00:00:00+00:00,448.5416666666667,2922.625,249.875,41.583333333333336,637.9583333333334,1461.1666666666667,1388.5416666666667,3591.25,4620.458333333333,7.0,71.375,2878.75,215.04166666666666,7499.75,1993.07625,90.85208333333333,415.2,878.7554166666667,8.143333333333333
2024-03-25 00:00:00+00:00,447.375,3752.75,301.6666666666667,53.291666666666664,1253.625,808.8333333333334,1468.7916666666667,5367.166666666667,4868.041666666667,10.083333333333334,83.29166666666667,2130.75,203.04166666666666,7989.166666666667,2278.21375,0.0,0.0,1993.8779166666666,22.420416666666668
2024-03-26 00:00:00+00:00,416.625,2999.7916666666665,303.0833333333333,34.25,864.625,1164.875,1426.2916666666667,4959.833333333333,4970.75,9.0,73.91666666666667,4080.4583333333335,187.83333333333334,10749.125,2528.4429166666664,0.0,632.5283333333333,795.5366666666667,2.3595833333333336
2024-03-27 00:00:00+00:00,425.625,2302.75,302.2916666666667,27.708333333333332,439.5833333333333,1489.125,1410.5,3510.9583333333335,5211.791666666667,7.708333333333333,77.33333333333333,2975.0416666666665,162.08333333333334,13558.541666666666,2402.266666666667,0.0,252.75458333333333,1064.7829166666666,0.6383333333333333
